,sentiment_label,tweet_id,post_timestamp,QUERY_status,username,text_processed
29628,0,1563537226,Sun Apr 19 23:13:04 PDT 2009,NO_QUERY,weazethewize,"['say', 'suck', 'question', 'plea', 'help', 'go', 'unanswered', 'close', 'paralyze', 'get']"
402537,0,2057962327,Sat Jun 06 13:59:58 PDT 2009,NO_QUERY,Digital_Gurl,"['head', 'hurt']"
325016,0,2006875896,Tue Jun 02 11:48:54 PDT 2009,NO_QUERY,Kendallope,"['library', 'yet', 'another', 'gloomy', 'day', 'maybe', 'get', 'bike', 'ride', 'spurt', 'rain']"
823730,4,1556065302,Sat Apr 18 21:32:02 PDT 2009,NO_QUERY,razmatazhaleigh,['excite']
74968,0,1694995844,Mon May 04 04:52:03 PDT 2009,NO_QUERY,marteyo,"['dannybanany', 'swine', 'flu', 'joking', 'know', 'friend']"
1121873,4,1974236513,Sat May 30 12:43:00 PDT 2009,NO_QUERY,xshmodie,"['jonas', 'brother', 'concert', 'experince', 'amaze', 'wan', 'see']"
551893,0,2203274914,Tue Jun 16 23:23:08 PDT 2009,NO_QUERY,KathiSP,"['carinthia', 'fuckin', 'boring', 'twitter', 'doesnt', 'work', 'phone']"
985360,4,1834470636,Mon May 18 03:03:36 PDT 2009,NO_QUERY,LeaAbdelJalil,"['sabinnette', 'heyy', 'ur', 'lebanon', 'doin']"
1480032,4,2066790206,Sun Jun 07 11:10:33 PDT 2009,NO_QUERY,falcon124,"['stephenforce', 'tho', 'hear', 'cessna', 'bit', 'maintenance', 'hog', 'look', 'cool', 'asym', 'twin', 'yay', 'distinctive', 'sound', 'go']"
164538,0,1960431364,Fri May 29 07:57:15 PDT 2009,NO_QUERY,thamanagement,"['melziec', 'saw', 'show', 'listing', 'saw', 'wednesday']"
353754,0,2033041461,Thu Jun 04 12:08:02 PDT 2009,NO_QUERY,oneloveDOTTIE,"['sad', 'go', 'beach', 'cuz', 'work', 'happy', 'get', 'nap', 'dottie', 'lt']"
245630,0,1982049608,Sun May 31 10:25:31 PDT 2009,NO_QUERY,AmberIleene,"['awake', 'lazy', 'day', 'need', 'sunday', 'kind', 'love', 'goin', 'fav', 'girl', 'night', 'last', 'shindig', 'town']"
959553,4,1826068737,Sun May 17 07:37:41 PDT 2009,NO_QUERY,masterJ,"['scinebula', 'crap', 'still', 'lol']"
1366284,4,2050135498,Fri Jun 05 18:07:48 PDT 2009,NO_QUERY,shmello_liz,"['reading', 'metrolyrics', 'forever', 'always']"
1096644,4,1970330955,Sat May 30 03:25:25 PDT 2009,NO_QUERY,dreamwevagypsy,"['emilylynchmusic', 'fantastic', 'time']"
337080,0,2014136277,Wed Jun 03 00:34:02 PDT 2009,NO_QUERY,Rohan_01,"['honeyjune', 'jus', 'think', 'ur', 'june', 'amp', 'st', 'june', 'really', 'bad']"
408923,0,2059521902,Sat Jun 06 17:06:05 PDT 2009,NO_QUERY,yaboyeric,"['jelous', 'beyond', 'belief']"
516914,0,2191186248,Tue Jun 16 04:43:21 PDT 2009,NO_QUERY,UrsulaRay,"['second', 'exam', 'kinda', 'peculiar', 'finish', 'business', 'project', 'study', 'whole', 'even', 'nite', 'andd', 'get', 'headache']"
835999,4,1558345480,Sun Apr 19 08:05:04 PDT 2009,NO_QUERY,cassyrose,"['love', 'watch', 'service', 'chai', 'tea', 'hand', 'cafe', 'fc', 'delicious']"
7345,0,1469782151,Tue Apr 07 07:24:15 PDT 2009,NO_QUERY,secretlytempted,"['arggxdanni', 'sorry', 'thought', 'lanni', 'knew']"
1455874,4,2063449454,Sun Jun 07 02:42:18 PDT 2009,NO_QUERY,calrion,"['ceruleanbreeze', 'lol', 'reminds', 'homer', 'return', 'key', 'springfield', 'quot', 'never', 'cover', 'foil', 'quot']"
1409416,4,2055995084,Sat Jun 06 10:20:01 PDT 2009,NO_QUERY,asnoel,"['yeah', 'sure', 'owe']"
1260270,4,1998290256,Mon Jun 01 18:18:22 PDT 2009,NO_QUERY,videogametweets,"['awesome_steve', 'go', 'back', 'simpler', 'time', 'fine', 'megaman']"
982526,4,1834211169,Mon May 18 02:03:24 PDT 2009,NO_QUERY,millsmiaow,"['found', 'twin', 'peak', 'dvd', 'go', 'eat', 'pink', 'donut', 'sprinkle']"
255709,0,1984557384,Sun May 31 15:20:32 PDT 2009,NO_QUERY,MelzKamelz,"['suriarte', 'even', 'watch', 'movie', 'yet', 'let', 'know', 'back', 'yet']"
751534,0,2286108320,Mon Jun 22 16:00:26 PDT 2009,NO_QUERY,peppersagooddog,"['pt', 'yeah', 'hope', 'jimi', 'double', 'check', 'guy', 'entry']"
1373408,4,2051327839,Fri Jun 05 21:40:22 PDT 2009,NO_QUERY,allison__,"['tommcfly', 'watch', 'radio', 'active', 'wembly', 'dvd', 'amp', 'love', 'little', 'guitar', 'spazms', 'stage']"
1272295,4,2000673629,Mon Jun 01 22:40:12 PDT 2009,NO_QUERY,Dahvi_EOnline,"['lacoacha', 'blackberry', 'pink', 'get', 'ur', 'email', 'get', 'back', 'tomorrow']"
830669,4,1557336211,Sun Apr 19 03:28:53 PDT 2009,NO_QUERY,MissFarrah,"['lmhustl', 'life', 'thanx', 'luv', 'let', 'think', 'check', 'go', 'hard', 'st', 'film', 'amp', 'wore', 'lot']"
1595089,4,2192293427,Tue Jun 16 06:48:57 PDT 2009,NO_QUERY,tiagofernandez,"['burke_eric', 'bet']"
544610,0,2201168359,Tue Jun 16 19:54:06 PDT 2009,NO_QUERY,MegMac007,"['kale', 'lol', 'love', 'need', 'redo', 'part', 'rez', 'wonder', 'tom', 'early', 'figure', 'stuff']"
1006609,4,1880626407,Fri May 22 01:55:06 PDT 2009,NO_QUERY,mattchedit,"['_stripysocks_', 'stop', 'dribble', 'branflakes', 'jealous', 'damnit']"
773605,0,2303328183,Tue Jun 23 18:02:22 PDT 2009,NO_QUERY,spiritsearching,"['great', 'shopping', 'half', 'hour', 'today', 'hate', 'shop', 'accidentally', 'pool', 'watch', 'red', 'lose', 'votto', 'back']"
65518,0,1691042633,Sun May 03 16:57:52 PDT 2009,NO_QUERY,Mradidas,"['donniewahlberg', 'jimmymars', 'sorry', 'guy', 'bought', 'tix', 'tonite', 'w', 'enough', 'flight', 'denver', 'get']"
1172135,4,1980590086,Sun May 31 07:09:36 PDT 2009,NO_QUERY,telai08,"['bit', 'disappointed', 'chel', 'dwight', 'glorietta', 'today', 'load', 'fun', 'nonetheless', 'next', 'time', 'ulit', 'guy']"
594089,0,2218411440,Wed Jun 17 22:26:04 PDT 2009,NO_QUERY,sunil_72,"['get', 'meeting', 'bos']"
1554490,4,2184900362,Mon Jun 15 16:35:11 PDT 2009,NO_QUERY,Ldavies283,"['joffwl', 'check', 'palm', 'pre']"
371166,0,2050352091,Fri Jun 05 18:30:58 PDT 2009,NO_QUERY,BrandonDaBalla,"['follow', 'girl', 'zabriell', 'amp', 'cc_chanel', 'show', 'love', 'love', 'cc_chanel', 'zabriell', 'treat', 'like', 'step', 'child', 'lol']"
218040,0,1976082149,Sat May 30 16:32:46 PDT 2009,NO_QUERY,mollydot,"['barryalistair', 'orange', 'get', 'stay', 'water', 'long', 'enough', 'let', 'paint', 'dry', 'though']"
13035,0,1553074961,Sat Apr 18 13:18:25 PDT 2009,NO_QUERY,arinlikeyeah,"['thtswhtshsaid', 'unfortunatly', 'dad', 'drove', 'happy', 'hangover', 'vomit', 'situation', 'deal', 'earlier', 'sorry']"
551262,0,2203114944,Tue Jun 16 23:03:33 PDT 2009,NO_QUERY,jackienkaeden,"['home', 'need', 'go', 'see', 'hangover', 'funniest', 'movie', 'ive', 'see', 'soooo', 'long', 'bed', 'soon', 'school', 'tommorrow']"
629438,0,2231644370,Thu Jun 18 18:50:07 PDT 2009,NO_QUERY,cefour,"['go', 'shopping', 'sister', 'law', 'work', 'resident', 'pass', 'away', 'floor', 'boo']"
271991,0,1990116095,Mon Jun 01 03:55:57 PDT 2009,NO_QUERY,edisontoh,"['dadafoo', 'haha', 'coz', 'wait', 'box', 'hehe', 'tht', 'clock', 'back', 'normal']"
1143624,4,1977477631,Sat May 30 21:03:20 PDT 2009,NO_QUERY,missay456,"['neen', 'yumm', 'ive', 'never', 'everyone', 'know', 'loooves']"
349461,0,2017188570,Wed Jun 03 08:00:01 PDT 2009,NO_QUERY,nathanhewitt,"['watch', 'earth', 'disappear']"
61631,0,1686797753,Sun May 03 06:48:22 PDT 2009,NO_QUERY,nunokaka84,"['hey', 'guy', 'know', 'sometimes', 'msn', 'someone', 'sends', 'msg', 'link', 'virus', 'mom', 'get', 'instal']"
717107,0,2259900526,Sat Jun 20 18:20:46 PDT 2009,NO_QUERY,Ninibeanie89,"['think', 'cuz', 'rain', 'know']"
1259936,4,1998227222,Mon Jun 01 18:12:11 PDT 2009,NO_QUERY,AdmireMyAttire,"['crgsllvn', 'haha', 'hell', 'yeah']"
1556943,4,2185487697,Mon Jun 15 17:27:24 PDT 2009,NO_QUERY,alicerossley,"['itschelseastaub', 'vote', 'teen', 'choice', 'award', 'really', 'hope', 'win']"
1048781,4,1960218716,Fri May 29 07:36:52 PDT 2009,NO_QUERY,LadyTourmaline,"['crazybobcat', 'worth', 'try', 'plan', 'nap', 'shortly']"
402190,0,2057878809,Sat Jun 06 13:50:14 PDT 2009,NO_QUERY,shoot_the_moon,"['yank', 'lose', 'oh', 'well', 'main', 'event', 'nine', 'inch', 'nail']"
1541957,4,2180930984,Mon Jun 15 11:08:09 PDT 2009,NO_QUERY,KeelyBoBeely,"['amaze', 'finally', 'learn', 'enjoy', 'moment']"
937123,4,1793160644,Thu May 14 01:36:31 PDT 2009,NO_QUERY,Disowned_child,"['kimkardashian', 'yay', 'knock', 'dead']"
476979,0,2178041169,Mon Jun 15 07:06:20 PDT 2009,NO_QUERY,Tamzinx,"['look', 'forward', 'gym', 'tonight']"
151720,0,1932577285,Tue May 26 21:45:20 PDT 2009,NO_QUERY,_huny,"['dj_diva', 'even', 'say', 'nothin', 'list', 'give', 'hmph']"
956881,4,1825327786,Sun May 17 05:17:03 PDT 2009,NO_QUERY,karaaaaax3,"['xsuperstarx', 'internet', 'cuz', 'miss', 'talk', 'online', 'lt', 'youuuu', 'see', 'soon']"
1414748,4,2057099557,Sat Jun 06 12:22:12 PDT 2009,NO_QUERY,lamb_chop,"['hehe', 'forgot', 'old', 'love', 'year', 'old']"
1082574,4,1968737223,Fri May 29 22:05:50 PDT 2009,NO_QUERY,Kazmo70,"['atalanta_j', 'yay', 'guy', 'make', 'feel', 'really', 'guilty', 'love', 'mean', 'fic']"
136805,0,1880180202,Fri May 22 00:21:29 PDT 2009,NO_QUERY,ZomberellaMcFox,"['carnyvoncarnage', 'agree']"
128542,0,1834926586,Mon May 18 04:38:14 PDT 2009,NO_QUERY,amanda_lala,"['todayys', 'gon', 'bad']"
1181323,4,1982066108,Sun May 31 10:27:31 PDT 2009,NO_QUERY,CarolinaMama,"['marinemajor', 'safe', 'flight', 'best', 'carolina', 'mama', 'mountain', 'much', 'boogie', 'boarding']"
372646,0,2050810791,Fri Jun 05 19:20:03 PDT 2009,NO_QUERY,catarionna,"['meriffic', 'jacobdrake', 'wednesday', 'might', 'work', 'unless', 'home', 'hospital', 'day']"
1398551,4,2054113268,Sat Jun 06 06:35:25 PDT 2009,NO_QUERY,Cindy_Baecher,"['thanks', 'people', 'follow', 'update', 'tweet', 'inspire', 'quote', 'fun', 'update', 'thanks', 'share']"
440769,0,2066828677,Sun Jun 07 11:14:47 PDT 2009,NO_QUERY,chanel_amil,"['wait', 'besides', 'extra', 'shit', 'lostttt', 'wallet', 'peopleee']"
895055,4,1692529171,Sun May 03 20:11:34 PDT 2009,NO_QUERY,JeLysC,"['dear', 'slutface', 'please', 'burn', 'hell', 'rest', 'eternity', 'whore', 'always', 'thing', 'good']"
557089,0,2204435130,Wed Jun 17 02:12:30 PDT 2009,NO_QUERY,Mitch_21,"['rain', 'fwends']"
3983,0,1468719001,Tue Apr 07 03:21:11 PDT 2009,NO_QUERY,josianna,"['p', 'nice', 'poor', 'feel', 'well', 'soon']"
338968,0,2014545016,Wed Jun 03 01:53:31 PDT 2009,NO_QUERY,Ruthiexo09,"['newy_shortstack', 'cool', 'aww', 'miss', 'channel', 'lol']"
537470,0,2198767766,Tue Jun 16 16:32:34 PDT 2009,NO_QUERY,nikkybenn,"['hotel_max', 'guy', 'tweetup']"
1284434,4,2002042853,Tue Jun 02 02:57:13 PDT 2009,NO_QUERY,naowatcher19,"['third', 'night', 'sleepover', 'examen', 'preparation', 'look', 'forward', 'football', 'game', 'go', 'saturday']"
918733,4,1753696967,Sun May 10 02:58:05 PDT 2009,NO_QUERY,shivOO,"['heheh', 'pretty', 'excite', 'tho']"
1491624,4,2069138446,Sun Jun 07 15:19:55 PDT 2009,NO_QUERY,julietward,"['mattigee', 'yea', 'ok', 'whole', 'fat', 'amercian', 'thing', 'bit', 'pant', 'walle', 'cutie', 'pie', 'miss']"
1050092,4,1960589283,Fri May 29 08:11:56 PDT 2009,NO_QUERY,deekhoo,"['nothing', 'like', 'sudden', 'jerk', 'brain', 'sweetly', 'oh', 'gently', 'pull', 'sleep', 'goodnight', 'world']"
440474,0,2066747588,Sun Jun 07 11:05:50 PDT 2009,NO_QUERY,_TanyaDenali_,"['noooo', 'please', 'dont', 'tell', 'left']"
1378293,4,2051992594,Fri Jun 05 23:20:59 PDT 2009,NO_QUERY,ThatWhisperKiss,"['jorryanz', 'tell']"
45802,0,1677251783,Sat May 02 01:08:44 PDT 2009,NO_QUERY,astyles101,"['fashionguru', 'cant', 'twin', 'live', 'like', 'iamdiddy', 'right', 'let', 'go', 'people', 'positive', 'energy', 'send', 'lol']"
919235,4,1753788497,Sun May 10 03:27:23 PDT 2009,NO_QUERY,gattermeier,"['back', 'pakistan']"
1434694,4,2060681615,Sat Jun 06 19:22:19 PDT 2009,NO_QUERY,quirkydame,"['transport', 'wet', 'oil', 'painting', 'nightmare', 'home', 'happy', 'lot', 'painting']"
485385,0,2181119408,Mon Jun 15 11:23:37 PDT 2009,NO_QUERY,ohx81,"['donniewahlberg', 'saw', 'guy', 'nj', 'saturday', 'night', 'great', 'always', 'sad', 'get', 'facetime']"
430221,0,2064284959,Sun Jun 07 05:49:30 PDT 2009,NO_QUERY,JamieMWilliams,"['ugh', 'go', 'work']"
625953,0,2230422052,Thu Jun 18 17:05:25 PDT 2009,NO_QUERY,kellyzimmer,"['juliamcalpy', 'sound', 'like', 'stress', 'finally', 'overtaken', 'body', 'feel', 'well']"
1445913,4,2062446497,Sat Jun 06 23:15:22 PDT 2009,NO_QUERY,Bconnors93Blog,"['figure', 'problem', 'touch', 'cs', 'new', 'blog']"
134089,0,1836163966,Mon May 18 07:29:43 PDT 2009,NO_QUERY,JessEddiewards,['go']
1354942,4,2047365129,Fri Jun 05 13:32:38 PDT 2009,NO_QUERY,pws,"['philcoffman', 'get', 'issue', 'think', 'ditch', 'go', 'pencil', 'paper']"
1542953,4,2181199499,Mon Jun 15 11:30:12 PDT 2009,NO_QUERY,Madiking63,"['twin', 'bout', 'hit', 'pool']"
357152,0,2044568824,Fri Jun 05 09:32:39 PDT 2009,NO_QUERY,lapetitemoo,"['tire', 'paris', 'wear', 'miss', 'boyfriend', 'already']"
182031,0,1967039562,Fri May 29 18:51:48 PDT 2009,NO_QUERY,realchrissystar,"['lzzyhale', 'home', 'lame', 'xx']"
1344525,4,2039895633,Thu Jun 04 23:05:04 PDT 2009,NO_QUERY,DurbinDigital,"['keith_johnson', 'check', 'folder', 'path', 'tomorrow', 'let', 'know', 'find']"
288336,0,1994546280,Mon Jun 01 12:05:09 PDT 2009,NO_QUERY,alwaysloveu_Ci,"['need', 'pepsi']"
32896,0,1564365079,Mon Apr 20 03:07:56 PDT 2009,NO_QUERY,iStuhler,"['okay', 'relax', 'time', 'get', 'ready']"
1465804,4,2064397502,Sun Jun 07 06:09:12 PDT 2009,NO_QUERY,Simon__Diamond,"['ste_vee', 'customize', 'differant', 'apps']"
388765,0,2054308378,Sat Jun 06 07:03:45 PDT 2009,NO_QUERY,indygurl1125,"['woke', 'find', 'poo', 'bed', 'let', 'make', 'crappy', 'day']"
373889,0,2051121736,Fri Jun 05 19:54:10 PDT 2009,NO_QUERY,Camster1497,"['really', 'need', 'mountain', 'dew', 'right', 'already', 'hyper']"
904395,4,1694834389,Mon May 04 04:18:05 PDT 2009,NO_QUERY,Fatrachel,"['ah', 'good', 'idea', 'library', 'seem', 'work', 'thats', 'obviously']"
612435,0,2224967833,Thu Jun 18 10:08:59 PDT 2009,NO_QUERY,Brandypants69,"['cooking', 'question', 'stove', 'right', 'advice', 'appreciate', 'cooking', 'impaired']"
1299260,4,2005929540,Tue Jun 02 10:23:43 PDT 2009,NO_QUERY,chimes,"['free', 'shipping', 'moines', 'ames', 'area', 'dm', 'interested', 'item', 'pull', 'shipping']"
615348,0,2226242945,Thu Jun 18 11:42:39 PDT 2009,NO_QUERY,fletchlives37,"['trojanmayhem', 'single', 'handedly', 'try', 'keep', 'crystal', 'pepsi', 'fail']"
96332,0,1792564625,Wed May 13 23:31:18 PDT 2009,NO_QUERY,thestefunny,"['super', 'exhaust', 'body', 'tire', 'brain', 'haha']"
104027,0,1822313844,Sat May 16 19:17:15 PDT 2009,NO_QUERY,__halo,"['get', 'ready', 'bed', 'dont', 'wan', 'leave', 'md', 'good', 'time', 'catch', 'family', 'friend']"
575507,0,2211069559,Wed Jun 17 12:23:35 PDT 2009,NO_QUERY,meeshybob,"['head', 'hurt', 'get', 'hit', 'head', 'evil', 'piece', 'fall', 'timber']"
1020518,4,1882386064,Fri May 22 06:46:40 PDT 2009,NO_QUERY,jskoda,"['bekahclark', 'tenn', 'cop', 'hear']"
1587882,4,2191004965,Tue Jun 16 04:17:27 PDT 2009,NO_QUERY,FreshPlastic,"['schroedinge', 'remember']"
979254,4,1833912350,Mon May 18 00:54:56 PDT 2009,NO_QUERY,ajbriones,"['tracerfire', 'yup', 'love']"
1545801,4,2182223562,Mon Jun 15 12:53:13 PDT 2009,NO_QUERY,MissionDarkFox,"['work', 'work', 'oohhhh', 'shinny', 'work', 'work', 'work', 'day', 'far']"
803606,4,1468406174,Tue Apr 07 01:28:24 PDT 2009,NO_QUERY,fartingpen,"['fossiloflife', 'online', 'ish']"
727344,0,2262801456,Sat Jun 20 23:15:51 PDT 2009,NO_QUERY,maxyyber,"['spill', 'limonade']"
843427,4,1563867751,Mon Apr 20 00:38:10 PDT 2009,NO_QUERY,JargIII,"['aplusk', 'weapon', 'mass', 'destruction']"
462754,0,2174765364,Sun Jun 14 23:15:51 PDT 2009,NO_QUERY,muscat,"['spent', 'time', 'mom', 'amp', 'friend', 'last', 'friday', 'even', 'miss', 'home']"
1221381,4,1990155314,Mon Jun 01 04:03:02 PDT 2009,NO_QUERY,samiekiss,"['shopping', 'spree', 'start', 'tomorrow']"
1129573,4,1975551774,Sat May 30 15:23:56 PDT 2009,NO_QUERY,makeup_chica,"['rosie_g_yo', 'ooooo', 'yay', 'new', 'makeup', 'love', 'cute', 'lil', 'bag']"
1324965,4,2015071865,Wed Jun 03 03:36:44 PDT 2009,NO_QUERY,CraigSuddo,"['barrycarlyon', 'lose', 'game', 'usual']"
1443662,4,2062149634,Sat Jun 06 22:27:34 PDT 2009,NO_QUERY,andooz,"['dozzzier', 'aww', 'okay', 'know', 'someone', 'willing', 'buy', 'send', 'way', 'lol']"
918683,4,1753695480,Sun May 10 02:57:37 PDT 2009,NO_QUERY,Shaz4him,"['go', 'shopping', 'sport', 'tour', 'yesterday', 'funny', 'need', 'brunch', 'shower']"
1491583,4,2069122205,Sun Jun 07 15:18:06 PDT 2009,NO_QUERY,emyYyYyyYy,"['lt', 'ittt']"
1192748,4,1984123761,Sun May 31 14:29:22 PDT 2009,NO_QUERY,Gillian_CC,"['fountai', 'second', 'pfft', 'xxx']"
1058833,4,1963027339,Fri May 29 12:05:32 PDT 2009,NO_QUERY,happyseaurchin,"['playspymaster', 'invite', 'realise', 'need', 'feel', 'free', 'join', 'cpayan']"
221564,0,1976855660,Sat May 30 19:18:55 PDT 2009,NO_QUERY,HisServant77,"['ah', 'well', 'time', 'shut', 'computer', 'precious', 'music', 'cd', 'stop', 'night']"
1086221,4,1969279465,Fri May 29 23:32:44 PDT 2009,NO_QUERY,JoKershaw,"['dinner', 'make', 'carrot', 'cake', 'almost']"
277918,0,1991400065,Mon Jun 01 06:58:19 PDT 2009,NO_QUERY,mrprada,"['oopss', 'type', 'problem']"
1007563,4,1880718535,Fri May 22 02:15:05 PDT 2009,NO_QUERY,monolurf,"['breathing', 'rain', 'scent', 'play', 'w', 'listen', 'canon']"
1402396,4,2054703795,Sat Jun 06 07:55:08 PDT 2009,NO_QUERY,designbyday,"['excite', 'see', 'balcony', 'plant', 'flower', 'total']"
172635,0,1963647877,Fri May 29 13:02:28 PDT 2009,NO_QUERY,bazzyy,"['make', 'sister', 'cry', 'hahah', 'bless', 'hope']"
832798,4,1557649092,Sun Apr 19 05:19:03 PDT 2009,NO_QUERY,Kirsty__Lee,"['look', 'forward', 'see', 'colm']"
624234,0,2229825396,Thu Jun 18 16:15:33 PDT 2009,NO_QUERY,ashabanana11,"['first', 'drive', 'lesson', 'behind']"
1535245,4,2178958092,Mon Jun 15 08:26:48 PDT 2009,NO_QUERY,tennisDijana,"['musicmonday', 'crossfire', 'fire']"
157565,0,1956405839,Thu May 28 21:48:36 PDT 2009,NO_QUERY,Melrose9,"['work', 'day', 'tomorrow', 'back', 'doctor', 'ugh']"
1323194,4,2014876264,Wed Jun 03 02:58:55 PDT 2009,NO_QUERY,ArumK,"['love', 'afters']"
135320,0,1836497569,Mon May 18 08:06:13 PDT 2009,NO_QUERY,fishingerwin,"['okay', 'long', 'stuff', 'go', 'still', 'break']"
248110,0,1982633759,Sun May 31 11:35:56 PDT 2009,NO_QUERY,Keryje,"['run', 'tonight', 'cope', 'well', 'heat', 'sore', 'head', 'kit', 'wet', 'morro']"
115573,0,1827144424,Sun May 17 10:05:11 PDT 2009,NO_QUERY,CaptainClairesy,"['tell', 'text', 'claire', 'get', 'read', 'call', 'dad', 'listen', 'footy']"
97882,0,1793115454,Thu May 14 01:25:58 PDT 2009,NO_QUERY,mango0624,"['bf', 'left', 'time', 'bed', 'yah', 'tire', 'wake', 'early', 'goodnight']"
396965,0,2056512904,Sat Jun 06 11:16:51 PDT 2009,NO_QUERY,hannah_duh,[]
551400,0,2203154787,Tue Jun 16 23:08:17 PDT 2009,NO_QUERY,Rorden_Dancy,"['alexrokaw', 'mean', 'quot', 'horny', 'hottie', 'quot', 'go', 'grow', 'bond']"
1172477,4,1980631648,Sun May 31 07:16:07 PDT 2009,NO_QUERY,AlisaIsmi,"['iamapsycho', 'yea', 'fo', 'let', 'meet', 'morrooo', 'menanggal', 'lmao', 'tell', 'get', 'japan']"
1044100,4,1957402791,Fri May 29 00:23:30 PDT 2009,NO_QUERY,BARACKOKITTY,"['jazz', 'weather', 'normally', 'pretty', 'well', 'never', 'hot', 'never', 'wine', 'season', 'rodeo', 'parade', 'yeeeehaa']"
107231,0,1823862794,Sat May 16 23:13:44 PDT 2009,NO_QUERY,xxeffiee,"['realize', 'drake', 'dc', 'today', 'hit', 'mission', 'go', 'sneak', 'see']"
158281,0,1956572617,Thu May 28 22:10:28 PDT 2009,NO_QUERY,rocketwreck,"['single', 'handedly', 'ruin', 'chance', 'something', 'really', 'well', 'might', 'wouldnt', 'matter', 'anyway', 'still']"
1046732,4,1957692757,Fri May 29 01:18:07 PDT 2009,NO_QUERY,Crexon,"['gon', 'move', 'another', 'house', 'week']"
328105,0,2010290977,Tue Jun 02 17:08:04 PDT 2009,NO_QUERY,backstreet_team,"['ajmclean_team', 'hey', 'answer', 'first', 'see']"
1080559,4,1968300469,Fri May 29 21:09:32 PDT 2009,NO_QUERY,lavenlove,"['michael', 'jackson', 'heartbreak', 'love', 'brown', 'skin', 'whooo']"
1126485,4,1975040353,Sat May 30 14:19:19 PDT 2009,NO_QUERY,shhhh_ilymore,"['leave', 'help', 'dance', 'studio']"
1341797,4,2032084554,Thu Jun 04 10:44:51 PDT 2009,NO_QUERY,rissaleewhis,"['kristenbowe', 'hrm', 'okay', 'stake', 'claim']"
941727,4,1794359879,Thu May 14 05:37:44 PDT 2009,NO_QUERY,Rebeccasaurus,"['seunjinbing', 'yeah', 'look', 'forward']"
508218,0,2189108825,Mon Jun 15 23:15:40 PDT 2009,NO_QUERY,AlleyG,"['omg', 'believe', 'found', 'ripcurl', 'livejournal', 'feel', 'really', 'old', 'memoriezz']"
550263,0,2202866925,Tue Jun 16 22:33:55 PDT 2009,NO_QUERY,whatevaho,"['hdeez', 'haha', 'tryin', 'track', 'wear', 'challenge', 'hard', 'need', 'bust', 'phi', 'pose', 'ball']"
1221736,4,1990203455,Mon Jun 01 04:11:48 PDT 2009,NO_QUERY,Jennifer_x_,"['station', 'wait', 'lauren', 'today', 'awesome', 'jeremy', 'fan', 'ufft', 'jean', 'good', 'idea', 'today']"
1288518,4,2002498715,Tue Jun 02 04:23:27 PDT 2009,NO_QUERY,noerivas,"['taylorswif', 'pretty']"
822455,4,1554526912,Sat Apr 18 17:14:19 PDT 2009,NO_QUERY,lieblich_elise,"['tranquilmammoth', 'earlier', 'today']"
123575,0,1833936586,Mon May 18 01:00:23 PDT 2009,NO_QUERY,ggreenapple,"['make', 'cold', 'ricearoni', 'instead']"
553526,0,2203645422,Wed Jun 17 00:12:17 PDT 2009,NO_QUERY,AaronKelker,"['niw', 'make', 'update', 'delayed', 'th']"
344399,0,2015662115,Wed Jun 03 05:13:37 PDT 2009,NO_QUERY,destiny_allen95,"['day', 'school', 'depressed']"
763724,0,2298522191,Tue Jun 23 11:47:00 PDT 2009,NO_QUERY,sarahenewman,"['jessalexander', 'unfortunately', 'day', 'thursday']"
1179470,4,1981752950,Sun May 31 09:49:15 PDT 2009,NO_QUERY,DonniesGirl69,"['nkotb', 'follow', 'love', 'every', 'minute', 'guy', 'amaze']"
1146857,4,1977996441,Sat May 30 22:11:12 PDT 2009,NO_QUERY,JamieLeiJonas,"['realize', 'may', 'go', 'sooo', 'fast', 'holy', 'jonas', 'june', 'th']"
633163,0,2232909976,Thu Jun 18 20:33:57 PDT 2009,NO_QUERY,Jessica1567,"['jeffrey', 'piss', 'right', 'wont', 'talk']"
144649,0,1882012339,Fri May 22 06:03:08 PDT 2009,NO_QUERY,setpihi,"['nicksantino', 'lol', 'except', 'like', 'pm', 'wayyyy', 'gottn', 'much', 'sleep', 'week', 'go', 'photo']"
1534311,4,2178739876,Mon Jun 15 08:08:16 PDT 2009,NO_QUERY,SJHa_ha,"['valley_gir', 'account', 'thanks']"
145189,0,1882153399,Fri May 22 06:20:13 PDT 2009,NO_QUERY,ciararyandreams,"['kellypxox', 'wear', 'red', 'skinny', 'haha', 'day', 'jb', 'thouhg']"
1451458,4,2063043408,Sun Jun 07 01:10:06 PDT 2009,NO_QUERY,LOVEandPEACE001,"['_shanno', 'little', 'listen', 'nickelback', 'think', 'would', 'go', 'crazyy', 'ipod']"
20292,0,1557042147,Sun Apr 19 01:41:22 PDT 2009,NO_QUERY,iggytwits,"['like', 'listen', 'sad', 'music', 'make', 'sad', 'people', 'http', 'plurk', 'p', 'oy', 'b']"
122666,0,1833754791,Mon May 18 00:20:35 PDT 2009,NO_QUERY,banoura,"['damn', 'insomniaa']"
58769,0,1685975958,Sun May 03 03:05:09 PDT 2009,NO_QUERY,georgie_carroll,"['adrojake', 'tv', 'parentals', 'overrule', 'ncis', 'hate', 'family', 'sometimes', 'hahahah']"
564612,0,2206258566,Wed Jun 17 06:15:44 PDT 2009,NO_QUERY,herschellwynton,"['jgoood', 'indeed', 'lose']"
